_sa_instance_state,id,post_id,user_id,replay_num,user_url,user_nickname,stock_code,post_title,post_url,post_last_time,read_num
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E92290>,2319,1444760189,1223097194941700,2,https://i.eastmoney.com/1223097194941700,股友3z77g61136,601398,什么时候可以加仓啊。。。涨的有点头疼，明天除权除息日可以交易吗？,"https://guba.eastmoney.com/news,601398,1444760189.html",2024-07-15 11:15:00,98
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E92410>,2320,1444778950,4495095137605408,0,https://i.eastmoney.com/4495095137605408,阳光灿烂牛牛,601398,吧,"https://guba.eastmoney.com/news,601398,1444778950.html",2024-07-15 11:14:00,28
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E92590>,2321,1444775765,9289365758721792,2,https://i.eastmoney.com/9289365758721792,富贵广进的丁春秋,601398,感觉明天就是红利股变盘的时候,"https://guba.eastmoney.com/news,601398,1444775765.html",2024-07-15 11:14:00,77
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E92710>,2322,1444778859,9121426841139122,0,https://i.eastmoney.com/9121426841139122,木炎焱,601398,二十多年老股民，本人开始紧抱银行股，今后再也不玩心跳中小盘股了！,"https://guba.eastmoney.com/news,601398,1444778859.html",2024-07-15 11:14:00,51
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E92890>,2323,1444778757,9793595172379892,0,https://i.eastmoney.com/9793595172379892,黄2018521,601398,这价格还怎么复投？[旺柴],"https://guba.eastmoney.com/news,601398,1444778757.html",2024-07-15 11:14:00,43
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E92A10>,2324,1444732914,4649385517030980,8,https://i.eastmoney.com/4649385517030980,凶猛的老鼠,601398,买了，市场上就这一支股可以买。,"https://guba.eastmoney.com/news,601398,1444732914.html",2024-07-15 11:14:00,132
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E92B90>,2325,1444765865,1949306255715092,5,https://i.eastmoney.com/1949306255715092,南山南啊,601398,我就不相信他还再敢拉再拉整个市值都跑这几只股票上去了！,"https://guba.eastmoney.com/news,601398,1444765865.html",2024-07-15 11:12:00,148
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E92D10>,2326,1444777032,7360375585944142,0,https://i.eastmoney.com/7360375585944142,股友MFMDvy,601398,如果持股在一年以上的就等分红,"https://guba.eastmoney.com/news,601398,1444777032.html",2024-07-15 11:11:00,37
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E92E90>,2327,1444732317,6373006980649796,1,https://i.eastmoney.com/6373006980649796,股友1122V6665Q,601398,你快点下来吧，我还没进去[哭][哭][哭],"https://guba.eastmoney.com/news,601398,1444732317.html",2024-07-15 11:11:00,38
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E93010>,2328,1444744451,8155336528804422,2,https://i.eastmoney.com/8155336528804422,有梦想地小柿子,601398,太恐怖了这是大象飞天了,"https://guba.eastmoney.com/news,601398,1444744451.html",2024-07-15 11:10:00,80
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E93190>,2329,1444722565,6780094466007270,3,https://i.eastmoney.com/6780094466007270,士连阴,601398,狠跌一下，明天才能多买一点。,"https://guba.eastmoney.com/news,601398,1444722565.html",2024-07-15 11:10:00,72
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E93310>,2330,1444734324,5397335728489938,1,https://i.eastmoney.com/5397335728489938,股友8162P30H31,601398,今天必创历史新高，干就对了,"https://guba.eastmoney.com/news,601398,1444734324.html",2024-07-15 11:10:00,41
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E93490>,2331,1444774700,9694316078684350,0,https://i.eastmoney.com/9694316078684350,陪你到ST,601398,只要工一，农行下跌大盘必然上涨,"https://guba.eastmoney.com/news,601398,1444774700.html",2024-07-15 11:08:00,37
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E93610>,2332,1444763519,9371366278859040,1,https://i.eastmoney.com/9371366278859040,理智地大锦鲤,601398,6.15历史高点了，能不能破了？,"https://guba.eastmoney.com/news,601398,1444763519.html",2024-07-15 11:08:00,68
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E93790>,2333,1444764019,7950306282400284,1,https://i.eastmoney.com/7950306282400284,股友079uI17313,601398,社保基金自弹自唱，看你怎出局？？,"https://guba.eastmoney.com/news,601398,1444764019.html",2024-07-15 11:07:00,42
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E93910>,2334,1444770598,8501014073299098,1,https://i.eastmoney.com/8501014073299098,一帆北京,601398,我在5.69就听了被人的话下车了，后悔死了,"https://guba.eastmoney.com/news,601398,1444770598.html",2024-07-15 11:07:00,67
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E93A90>,2335,1444762502,7803466765967726,3,https://i.eastmoney.com/7803466765967726,一只菠萝,601398,这是逼着我上车啊,"https://guba.eastmoney.com/news,601398,1444762502.html",2024-07-15 11:07:00,59
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E93C10>,2336,1444773627,6650094103975424,0,https://i.eastmoney.com/6650094103975424,止损止羸不贪,601398,合理估值市盈率10倍，天天涨,"https://guba.eastmoney.com/news,601398,1444773627.html",2024-07-15 11:06:00,29
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E93D90>,2337,1444764973,3127366295319804,1,https://i.eastmoney.com/3127366295319804,用户5566,601398,套住，你们这帮人，万年大鼎,"https://guba.eastmoney.com/news,601398,1444764973.html",2024-07-15 11:06:00,49
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E93F10>,2338,1444736218,4991366185763266,8,https://i.eastmoney.com/4991366185763266,基民U37159d732,601398,求求跌一天吧，给散户留条活路吧！,"https://guba.eastmoney.com/news,601398,1444736218.html",2024-07-15 11:04:00,155
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9C0D0>,2339,1444731563,9575375513151362,4,https://i.eastmoney.com/9575375513151362,蓝色城市0766,601398,6.15是以前那个历史新高？？？？,"https://guba.eastmoney.com/news,601398,1444731563.html",2024-07-15 11:04:00,110
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9C250>,2340,1444771775,4138396386089232,0,https://i.eastmoney.com/4138396386089232,憨豆好逗,601398,牛来了，哈哈,"https://guba.eastmoney.com/news,601398,1444771775.html",2024-07-15 11:03:00,30
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9C3D0>,2341,1444735054,5054365966765992,5,https://i.eastmoney.com/5054365966765992,股友2uv5TD,601398,大A之耻#工行再创阶段新高，股友们有何启示？#,"https://guba.eastmoney.com/news,601398,1444735054.html",2024-07-15 11:03:00,90
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9C550>,2342,1444770212,7456336414400922,0,https://i.eastmoney.com/7456336414400922,金玉成金de柳二龙,601398,创新高,"https://guba.eastmoney.com/news,601398,1444770212.html",2024-07-15 11:01:00,26
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9C6D0>,2343,1444758552,4819084905911490,1,https://i.eastmoney.com/4819084905911490,跌破30年均线,601398,"现在的4大行等于2014年的酿酒板块,逆市上涨,能涨10年","https://guba.eastmoney.com/news,601398,1444758552.html",2024-07-15 11:00:00,55
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9C850>,2344,1444748480,3443385918600676,1,https://i.eastmoney.com/3443385918600676,渔翁小徐,601398,四大行挺住，争取宇宙第一,"https://guba.eastmoney.com/news,601398,1444748480.html",2024-07-15 10:57:00,72
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9C9D0>,2345,1444765519,1414014736097298,1,https://i.eastmoney.com/1414014736097298,邻居门口撒花椒,601398,大家一起见证历史哈！,"https://guba.eastmoney.com/news,601398,1444765519.html",2024-07-15 10:56:00,45
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9CB50>,2346,1444765802,3136025084695788,0,https://i.eastmoney.com/3136025084695788,我还在格局,601398,祝福[微笑],"https://guba.eastmoney.com/news,601398,1444765802.html",2024-07-15 10:55:00,40
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9CCD0>,2347,1444764022,8713094411657512,0,https://i.eastmoney.com/8713094411657512,打扮打扮再打板,601398,工商银行+中国石油二龙戏珠，其他票票全部趴下跪拜。,"https://guba.eastmoney.com/news,601398,1444764022.html",2024-07-15 10:53:00,44
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9CE50>,2348,1444764011,3491486881029944,0,https://i.eastmoney.com/3491486881029944,智者之最,601398,今年目标12元，明年净资产提高就冲15,"https://guba.eastmoney.com/news,601398,1444764011.html",2024-07-15 10:53:00,59
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9CFD0>,2349,1444762199,5279375823411754,0,https://i.eastmoney.com/5279375823411754,股友e16888,601398,今天创历史新高，意味着主力将更加肆无忌惮,"https://guba.eastmoney.com/news,601398,1444762199.html",2024-07-15 10:50:00,44
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9D150>,2350,None,7461315855373072,5,https://i.eastmoney.com/7461315855373072,在2000年夏天,601398,工商银行再创阶段新高,https://caifuhao.eastmoney.com/news/20240715060334930815540?from=guba&name=WETlt6XllYbpk7blkKc%3D&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDEzOThfMTIuaHRtbA%3D%3D,2024-07-15 10:49:00,659
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9D2D0>,2351,1444761399,7757366419508874,0,https://i.eastmoney.com/7757366419508874,股市小白菜0000,601398,咋想的，涨不过农行,"https://guba.eastmoney.com/news,601398,1444761399.html",2024-07-15 10:49:00,51
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9D450>,2352,1444759464,9343094418905506,0,https://i.eastmoney.com/9343094418905506,XC81C10L13Pdmrx,601398,创新高了！不过银行等金融板块及高股息等蓝筹股不调整，其它中小盘难有起色，只有趴在,"https://guba.eastmoney.com/news,601398,1444759464.html",2024-07-15 10:46:00,23
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9D5D0>,2353,1444757297,6684013414392186,0,https://i.eastmoney.com/6684013414392186,好奇的猫1974,601398,今年我在工商银行，爵禄42万元,"https://guba.eastmoney.com/news,601398,1444757297.html",2024-07-15 10:44:00,36
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9D750>,2354,1444744531,3171336081861276,1,https://i.eastmoney.com/3171336081861276,黄金海岸线,601398,垄断行业，腆着脸好意思！#工行再创阶段新高，股友们有何启示？#,"https://guba.eastmoney.com/news,601398,1444744531.html",2024-07-15 10:43:00,43
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9D8D0>,2355,1444755524,9545064786087372,0,https://i.eastmoney.com/9545064786087372,股友天阳,601398,买了点北京银行和光大银行和华夏银行盘子不大，是不是该热炒下呵呵,"https://guba.eastmoney.com/news,601398,1444755524.html",2024-07-15 10:41:00,29
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9DA50>,2356,1444753075,2538525222801404,0,https://i.eastmoney.com/2538525222801404,外国人在中国,601398,关我屁事#工行再创阶段新高，股友们有何启示？#,"https://guba.eastmoney.com/news,601398,1444753075.html",2024-07-15 10:38:00,42
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9DBD0>,2357,1444751347,4819084905911490,0,https://i.eastmoney.com/4819084905911490,跌破30年均线,601398,4大行主升浪开始了,"https://guba.eastmoney.com/news,601398,1444751347.html",2024-07-15 10:36:00,31
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9DD50>,2358,1444740252,3908035342465212,1,https://i.eastmoney.com/3908035342465212,基民SaSjxu,601398,天天都在问问题，那我也问问你，a股还有希望吗？？？请说实话。。。#工行再创阶段新,"https://guba.eastmoney.com/news,601398,1444740252.html",2024-07-15 10:32:00,59
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9DED0>,2359,1444747336,6198345838153300,0,https://i.eastmoney.com/6198345838153300,退出股市海阔天空,601398,大熊市都要拉银行，上次15年熊市最高6.15，看看这次多高,"https://guba.eastmoney.com/news,601398,1444747336.html",2024-07-15 10:31:00,53
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9E050>,2360,1444746837,3129093949776146,0,https://i.eastmoney.com/3129093949776146,铁头娃vs狗头庄,601398,拿几个亿，拉10个次新股涨停板，人气不就起来了#工行再创阶段新高，股友们有何启示,"https://guba.eastmoney.com/news,601398,1444746837.html",2024-07-15 10:31:00,23
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9E1D0>,2361,1444675060,7036386234488442,2,https://i.eastmoney.com/7036386234488442,里城居士,601398,怕被征税的已经跑了或者正在跑，但是他们明天就要更高价买回来，捡了芝麻丢了西瓜。[,"https://guba.eastmoney.com/news,601398,1444675060.html",2024-07-15 10:30:00,121
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9E350>,2362,1444744714,8996513555153680,0,https://i.eastmoney.com/8996513555153680,追涨杀跌不抄底,601398,恭喜工行重回2.2万亿市值！冲8倍PE!,"https://guba.eastmoney.com/news,601398,1444744714.html",2024-07-15 10:29:00,20
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9E4D0>,2363,1444704712,4495095137605408,2,https://i.eastmoney.com/4495095137605408,阳光灿烂牛牛,601398,万恶之源就是你,"https://guba.eastmoney.com/news,601398,1444704712.html",2024-07-15 10:27:00,56
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9E650>,2364,1444743205,7383094809218948,0,https://i.eastmoney.com/7383094809218948,透过眼镜看世界,601398,天,"https://guba.eastmoney.com/news,601398,1444743205.html",2024-07-15 10:27:00,21
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9E7D0>,2365,1444740638,2435416807808816,0,https://i.eastmoney.com/2435416807808816,股友9056969x2a,601398,国企还是稳的#工行再创阶段新高，股友们有何启示？#,"https://guba.eastmoney.com/news,601398,1444740638.html",2024-07-15 10:25:00,52
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9E950>,2366,1444739259,1827315631956672,0,https://i.eastmoney.com/1827315631956672,张先生于雨城,601398,四大行，行行行！,"https://guba.eastmoney.com/news,601398,1444739259.html",2024-07-15 10:24:00,33
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9EAD0>,2367,1444737812,3343055099325690,0,https://i.eastmoney.com/3343055099325690,塞北交锋,601398,不错的选择,"https://guba.eastmoney.com/news,601398,1444737812.html",2024-07-15 10:22:00,33
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9EC50>,2368,1443934660,7588486605673642,5,https://i.eastmoney.com/7588486605673642,投资需要哲学思想,601398,去申购开放式股票基金！,"https://guba.eastmoney.com/news,601398,1443934660.html",2024-07-15 10:22:00,91
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9EDD0>,2369,None,4692023828601266,0,https://i.eastmoney.com/4692023828601266,浅醉68,601398,就当下而言，证券市场资产荒压力仍将持续，很难找到一个相对安全边际的投资品种，银行,https://caifuhao.eastmoney.com/news/20240715193559896523030?from=guba&name=WETlt6XllYbpk7blkKc%3D&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDEzOThfMTIuaHRtbA%3D%3D,2024-07-15 10:21:00,26
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9EF50>,2370,1444736788,5938094146644016,0,https://i.eastmoney.com/5938094146644016,薛定谔88888,601398,选择大于努力,"https://guba.eastmoney.com/news,601398,1444736788.html",2024-07-15 10:21:00,51
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9F0D0>,2371,None,2570365520316042,0,https://i.eastmoney.com/2570365520316042,杰克微笑,601398,十四亿人的劳动成果全在银行里。我们谁都不相信却只相信银行，我们才会把工资和所有的,https://caifuhao.eastmoney.com/news/20240715193959658412560?from=guba&name=WETlt6XllYbpk7blkKc%3D&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDEzOThfMTIuaHRtbA%3D%3D,2024-07-15 10:21:00,50
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9F250>,2372,None,9805456596668322,0,https://i.eastmoney.com/9805456596668322,大A老杨wwwwv21,601398,收盘后，传来3个重要消息，没有意外的话，明日的A股会4连阳了……,https://caifuhao.eastmoney.com/news/20240715193004769659650?from=guba&name=WETlt6XllYbpk7blkKc%3D&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDEzOThfMTIuaHRtbA%3D%3D,2024-07-15 10:21:00,41
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9F3D0>,2373,1444736569,3187486774815522,0,https://i.eastmoney.com/3187486774815522,坐井观星,601398,宇宙第一大行，牛,"https://guba.eastmoney.com/news,601398,1444736569.html",2024-07-15 10:21:00,47
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9F550>,2374,1444736502,3334094721098628,0,https://i.eastmoney.com/3334094721098628,智慧之超人,601398,还是要看大国企#工行再创阶段新高，股友们有何启示？#,"https://guba.eastmoney.com/news,601398,1444736502.html",2024-07-15 10:21:00,47
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9F6D0>,2375,1444734857,5397335728489938,0,https://i.eastmoney.com/5397335728489938,股友8162P30H31,601398,今年突破8,"https://guba.eastmoney.com/news,601398,1444734857.html",2024-07-15 10:19:00,29
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9F850>,2376,1444733635,4941095102794342,0,https://i.eastmoney.com/4941095102794342,不求涨停只求涨,601398,拉爆空头,"https://guba.eastmoney.com/news,601398,1444733635.html",2024-07-15 10:18:00,29
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9F9D0>,2377,1444717355,7417515198037948,1,https://i.eastmoney.com/7417515198037948,一土a,601398,A股也中枪,"https://guba.eastmoney.com/news,601398,1444717355.html",2024-07-15 10:17:00,60
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9FB50>,2378,1444730735,9575375513151362,0,https://i.eastmoney.com/9575375513151362,蓝色城市0766,601398,历史新高了吗,"https://guba.eastmoney.com/news,601398,1444730735.html",2024-07-15 10:16:00,29
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9FCD0>,2379,None,5329466781551452,0,https://i.eastmoney.com/5329466781551452,深情的许皓轩,601398,大象起舞的时代说明了市场风格、资金流向、宏观经济与政策环境以及投资者心理与行为等,https://caifuhao.eastmoney.com/news/20240715101605752527630?from=guba&name=WETlt6XllYbpk7blkKc%3D&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDEzOThfMTIuaHRtbA%3D%3D,2024-07-15 10:16:00,242
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9FE50>,2380,1444701889,1716023677096680,1,https://i.eastmoney.com/1716023677096680,黑BY2532,601398,护盘需要工行这类大市值票！#工行再创阶段新高，股友们有何启示？#,"https://guba.eastmoney.com/news,601398,1444701889.html",2024-07-15 10:15:00,53
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0E9FFD0>,2381,None,1375037125562202,1,https://i.eastmoney.com/1375037125562202,普益基金微讯社,601398,普益基金：低利率时代，如何拯救你的存款？,https://caifuhao.eastmoney.com/news/20240715091122204821910?from=guba&name=WETlt6XllYbpk7blkKc%3D&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDEzOThfMTIuaHRtbA%3D%3D,2024-07-15 10:15:00,152
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAC190>,2382,1444728817,1130396107895948,0,https://i.eastmoney.com/1130396107895948,追查者,601398,工商银行等为什么涨，这些代表的就是国家资本，,"https://guba.eastmoney.com/news,601398,1444728817.html",2024-07-15 10:14:00,36
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAC310>,2383,1444724524,2821265806980020,1,https://i.eastmoney.com/2821265806980020,股友6oWUyl,601398,还不买？还不买就继续涨,"https://guba.eastmoney.com/news,601398,1444724524.html",2024-07-15 10:13:00,53
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAC490>,2384,1444719532,1181306457933656,1,https://i.eastmoney.com/1181306457933656,年年来财的夏侯惇,601398,666#工行再创阶段新高，股友们有何启示？#,"https://guba.eastmoney.com/news,601398,1444719532.html",2024-07-15 10:12:00,47
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAC610>,2385,1444721632,3376345645770548,1,https://i.eastmoney.com/3376345645770548,普普通通的一散户,601398,历史新高，,"https://guba.eastmoney.com/news,601398,1444721632.html",2024-07-15 10:12:00,35
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAC790>,2386,1444725693,7455325894344588,0,https://i.eastmoney.com/7455325894344588,明白的司空和悌,601398,银行强，其他大部分票就必跌。,"https://guba.eastmoney.com/news,601398,1444725693.html",2024-07-15 10:11:00,62
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAC910>,2387,1444702363,9696094369236766,2,https://i.eastmoney.com/9696094369236766,大文子88,601398,辛苦爱存不存了，这都拉出历史新高了。还没到3000继续努力,"https://guba.eastmoney.com/news,601398,1444702363.html",2024-07-15 10:06:00,75
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EACA90>,2388,1444718119,5279375823411754,0,https://i.eastmoney.com/5279375823411754,股友e16888,601398,615今日必破,"https://guba.eastmoney.com/news,601398,1444718119.html",2024-07-15 10:05:00,50
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EACC10>,2389,1444704309,7436336044974090,2,https://i.eastmoney.com/7436336044974090,满屏绿色,601398,#工行再创阶段新高，股友们有何启示？#,"https://guba.eastmoney.com/news,601398,1444704309.html",2024-07-15 10:04:00,47
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EACD90>,2390,1444716362,9375065301818982,0,https://i.eastmoney.com/9375065301818982,吉星二号,601398,你向上，指数反而向下。,"https://guba.eastmoney.com/news,601398,1444716362.html",2024-07-15 10:03:00,32
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EACF10>,2391,1444716268,5279375823411754,0,https://i.eastmoney.com/5279375823411754,股友e16888,601398,意料之中。必须的,"https://guba.eastmoney.com/news,601398,1444716268.html",2024-07-15 10:03:00,36
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAD090>,2392,1444702173,4813395996561874,1,https://i.eastmoney.com/4813395996561874,勤俭地大鲤鱼,601398,早晚要跌吧。它跌完了大盘不得跌到2700呀,"https://guba.eastmoney.com/news,601398,1444702173.html",2024-07-15 10:03:00,68
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAD210>,2393,1444704407,7571376350042454,1,https://i.eastmoney.com/7571376350042454,稳稳的龙鱼,601398,工行牛,"https://guba.eastmoney.com/news,601398,1444704407.html",2024-07-15 10:01:00,36
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAD390>,2394,1444700014,6899385670309164,4,https://i.eastmoney.com/6899385670309164,随风而逝9527,601398,今天买要套一年，兄弟们注意，今天确权！,"https://guba.eastmoney.com/news,601398,1444700014.html",2024-07-15 10:00:00,132
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAD510>,2395,1444706077,2218345873440984,1,https://i.eastmoney.com/2218345873440984,富有生财的张无忌,601398,短期是分红前卖还是分红后卖啊,"https://guba.eastmoney.com/news,601398,1444706077.html",2024-07-15 10:00:00,86
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAD690>,2396,1444710210,7757366419508874,0,https://i.eastmoney.com/7757366419508874,股市小白菜0000,601398,如果银行跌大盘稳不住2900了[想一下]，完全不敢动,"https://guba.eastmoney.com/news,601398,1444710210.html",2024-07-15 09:58:00,40
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAD810>,2397,1444655995,1087094271204584,11,https://i.eastmoney.com/1087094271204584,一个嘻嘻,601398,4.267成本，要卖吗？,"https://guba.eastmoney.com/news,601398,1444655995.html",2024-07-15 09:55:00,433
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAD990>,2398,1444705896,9141386445817854,0,https://i.eastmoney.com/9141386445817854,acfsymyxdsgr,601398,看工商银行炒高后还能崩几天拭目以待！,"https://guba.eastmoney.com/news,601398,1444705896.html",2024-07-15 09:55:00,25
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EADB10>,2399,1444698523,8430325820847046,0,https://i.eastmoney.com/8430325820847046,机智的卡卡罗特,601398,融资满仓工商银行，加油！,"https://guba.eastmoney.com/news,601398,1444698523.html",2024-07-15 09:49:00,47
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EADC90>,2400,1436287217,2544094460456456,10,https://i.eastmoney.com/2544094460456456,知乎言,601398,一季度资产增长5毛多，股价5元2，A股唯一,"https://guba.eastmoney.com/news,601997,1436287217.html",2024-07-15 09:49:00,1323
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EADE10>,2401,1444697822,9809476794890548,0,https://i.eastmoney.com/9809476794890548,光彩的陈君3,601398,1#工行再创阶段新高，股友们有何启示？#,"https://guba.eastmoney.com/news,601398,1444697822.html",2024-07-15 09:48:00,43
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EADF90>,2402,None,2326345845371028,0,https://i.eastmoney.com/2326345845371028,财经好文,601398,工行廊坊临空支行开展“普及金融知识万里行”活动,https://caifuhao.eastmoney.com/news/20240715094827260128830?from=guba&name=WETlt6XllYbpk7blkKc%3D&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCw2MDEzOThfMTMuaHRtbA%3D%3D,2024-07-15 09:48:00,100
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAE110>,2403,1444585014,5349094500035186,1,https://i.eastmoney.com/5349094500035186,火眼金睛看市,601398,六月金融数据不支撑银行股继续上涨,"https://guba.eastmoney.com/news,601398,1444585014.html",2024-07-15 09:47:00,135
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAE290>,2404,1444642152,4860055397870380,1,https://i.eastmoney.com/4860055397870380,秋秋愛崬崬,601398,银行今年涨太多了，可是今年好像除了银行，也没有几个能打的，你觉得呢？#工行再创阶,"https://guba.eastmoney.com/news,601398,1444642152.html",2024-07-15 09:46:00,111
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAE410>,2405,1444688475,7360375585944142,0,https://i.eastmoney.com/7360375585944142,股友MFMDvy,601398,还有捡漏的,"https://guba.eastmoney.com/news,601398,1444688475.html",2024-07-15 09:42:00,29
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAE590>,2406,1444688331,8889037072319142,0,https://i.eastmoney.com/8889037072319142,甜甜的小妹妹,601398,拉移动[旺柴]砸银行,"https://guba.eastmoney.com/news,601398,1444688331.html",2024-07-15 09:42:00,44
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAE710>,2407,1444687997,4872396396226116,0,https://i.eastmoney.com/4872396396226116,chairhill,601398,短线持有的，今天再不走，那就要长期持有了。落袋为安哦~,"https://guba.eastmoney.com/news,601398,1444687997.html",2024-07-15 09:42:00,48
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAE890>,2408,1444676018,3484266280665662,1,https://i.eastmoney.com/3484266280665662,五五26,601398,不是要拉这么高吗,"https://guba.eastmoney.com/news,601398,1444676018.html",2024-07-15 09:38:00,65
<sqlalchemy.orm.state.InstanceState object at 0x000001AEF0EAEA10>,2409,1444657800,3127366295319804,7,https://i.eastmoney.com/3127366295319804,用户5566,601398,今天跑。。。明天买,"https://guba.eastmoney.com/news,601398,1444657800.html",2024-07-15 09:37:00,290
